geo_unit,geo_id,geo_name,age_group,smi_bracket,subsidy,unserved_estimate,private_pay_estimate,served_est,percent
School District,5307980.0,Skykomish School District,Preschool,>85% of SMI,0.0,3,0,0.0,0.0
School District,5307980.0,Skykomish School District,School Age,<=60% of SMI,0.0,29,0,0.0,0.0
School District,5307980.0,Skykomish School District,School Age,>60% and <=75% of SMI,0.0,9,0,0.0,0.0
School District,5307980.0,Skykomish School District,School Age,>75% and <=85% of SMI,0.0,3,0,0.0,0.0
School District,5307980.0,Skykomish School District,School Age,>85% of SMI,0.0,50,0,0.0,0.0
School District,5307980.0,Skykomish School District,Toddler,<=60% of SMI,0.0,1,0,0.0,0.0
School District,5307980.0,Skykomish School District,Toddler,>85% of SMI,0.0,10,0,0.0,0.0
School District,5308020.0,Snohomish School District,Infant,<=60% of SMI,0.0,163,0,0.0,0.0
School District,5308020.0,Snohomish School District,Infant,>60% and <=75% of SMI,0.0,80,0,0.0,0.0
School District,5308020.0,Snohomish School District,Infant,>75% and <=85% of SMI,0.0,32,5,5.0,0.0
School District,5308020.0,Snohomish School District,Infant,>85% of SMI,0.0,451,37,37.0,0.0
School District,5308020.0,Snohomish School District,Preschool,<=60% of SMI,98.0,234,0,98.0,0.295180722891566
School District,5308020.0,Snohomish School District,Preschool,>60% and <=75% of SMI,0.0,143,0,0.0,0.0
School District,5308020.0,Snohomish School District,Preschool,>75% and <=85% of SMI,0.0,73,18,0.0,0.0
School District,5308020.0,Snohomish School District,Preschool,>85% of SMI,0.0,893,116,0.0,0.0
School District,5308020.0,Snohomish School District,School Age,<=60% of SMI,44.0,1262,0,44.0,0.033690658499234
School District,5308020.0,Snohomish School District,School Age,>60% and <=75% of SMI,0.0,609,0,0.0,0.0
School District,5308020.0,Snohomish School District,School Age,>75% and <=85% of SMI,0.0,254,28,28.0,0.0
School District,5308020.0,Snohomish School District,School Age,>85% of SMI,0.0,3518,216,216.0,0.0
School District,5308020.0,Snohomish School District,Toddler,<=60% of SMI,17.0,300,0,17.0,0.053627760252366
School District,5308020.0,Snohomish School District,Toddler,>60% and <=75% of SMI,0.0,143,0,0.0,0.0
School District,5308020.0,Snohomish School District,Toddler,>75% and <=85% of SMI,0.0,60,15,15.0,0.0
School District,5308020.0,Snohomish School District,Toddler,>85% of SMI,0.0,868,95,95.0,0.0
School District,5308040.0,Snoqualmie Valley School District,Infant,<=60% of SMI,0.0,62,0,0.0,0.0
School District,5308040.0,Snoqualmie Valley School District,Infant,>60% and <=75% of SMI,0.0,33,0,0.0,0.0
School District,5308040.0,Snoqualmie Valley School District,Infant,>75% and <=85% of SMI,0.0,27,4,4.0,0.0
School District,5308040.0,Snoqualmie Valley School District,Infant,>85% of SMI,0.0,352,44,44.0,0.0
School District,5308040.0,Snoqualmie Valley School District,Preschool,<=60% of SMI,40.0,90,0,40.0,0.307692307692307
School District,5308040.0,Snoqualmie Valley School District,Preschool,>60% and <=75% of SMI,0.0,81,0,0.0,0.0
School District,5308040.0,Snoqualmie Valley School District,Preschool,>75% and <=85% of SMI,0.0,33,20,0.0,0.0
School District,5308040.0,Snoqualmie Valley School District,Preschool,>85% of SMI,0.0,633,241,0.0,0.0
School District,5308040.0,Snoqualmie Valley School District,School Age,<=60% of SMI,0.0,652,0,0.0,0.0
School District,5308040.0,Snoqualmie Valley School District,School Age,>60% and <=75% of SMI,0.0,361,0,0.0,0.0
School District,5308040.0,Snoqualmie Valley School District,School Age,>75% and <=85% of SMI,0.0,135,9,9.0,0.0
School District,5308040.0,Snoqualmie Valley School District,School Age,>85% of SMI,0.0,3467,289,289.0,0.0
School District,5308040.0,Snoqualmie Valley School District,Toddler,<=60% of SMI,0.0,120,0,0.0,0.0
School District,5308040.0,Snoqualmie Valley School District,Toddler,>60% and <=75% of SMI,0.0,71,0,0.0,0.0
School District,5308040.0,Snoqualmie Valley School District,Toddler,>75% and <=85% of SMI,0.0,37,15,15.0,0.0
School District,5308040.0,Snoqualmie Valley School District,Toddler,>85% of SMI,0.0,647,170,170.0,0.0
School District,5308070.0,Soap Lake School District,Infant,<=60% of SMI,0.0,30,0,0.0,0.0
School District,5308070.0,Soap Lake School District,Infant,>60% and <=75% of SMI,0.0,2,0,0.0,0.0
School District,5308070.0,Soap Lake School District,Infant,>85% of SMI,0.0,8,1,1.0,0.0
School District,5308070.0,Soap Lake School District,Preschool,<=60% of SMI,10.0,51,0,10.0,0.163934426229508
School District,5308070.0,Soap Lake School District,Preschool,>60% and <=75% of SMI,0.0,9,0,0.0,0.0
School District,5308070.0,Soap Lake School District,Preschool,>85% of SMI,0.0,18,0,0.0,0.0
School District,5308070.0,Soap Lake School District,School Age,<=60% of SMI,18.0,352,0,18.0,0.048648648648649
School District,5308070.0,Soap Lake School District,School Age,>60% and <=75% of SMI,0.0,76,0,0.0,0.0
School District,5308070.0,Soap Lake School District,School Age,>75% and <=85% of SMI,0.0,5,0,0.0,0.0
School District,5308070.0,Soap Lake School District,School Age,>85% of SMI,0.0,87,2,2.0,0.0
School District,5308070.0,Soap Lake School District,Toddler,<=60% of SMI,0.0,55,0,0.0,0.0
School District,5308070.0,Soap Lake School District,Toddler,>60% and <=75% of SMI,0.0,5,0,0.0,0.0
School District,5308070.0,Soap Lake School District,Toddler,>85% of SMI,0.0,18,2,2.0,0.0
School District,5308100.0,South Bend School District,Infant,<=60% of SMI,0.0,22,0,0.0,0.0
School District,5308100.0,South Bend School District,Infant,>60% and <=75% of SMI,0.0,4,0,0.0,0.0
School District,5308100.0,South Bend School District,Infant,>75% and <=85% of SMI,0.0,2,0,0.0,0.0
School District,5308100.0,South Bend School District,Infant,>85% of SMI,0.0,2,1,1.0,0.0
School District,5308100.0,South Bend School District,Preschool,<=60% of SMI,37.0,13,0,37.0,0.74
School District,5308100.0,South Bend School District,Preschool,>60% and <=75% of SMI,0.0,9,0,0.0,0.0
School District,5308100.0,South Bend School District,Preschool,>75% and <=85% of SMI,0.0,1,3,3.0,0.0
School District,5308100.0,South Bend School District,Preschool,>85% of SMI,0.0,2,4,0.0,0.0
School District,5308100.0,South Bend School District,School Age,<=60% of SMI,0.0,133,0,0.0,0.0
School District,5308100.0,South Bend School District,School Age,>60% and <=75% of SMI,0.0,18,0,0.0,0.0
School District,5308100.0,South Bend School District,School Age,>75% and <=85% of SMI,0.0,15,0,0.0,0.0
School District,5308100.0,South Bend School District,School Age,>85% of SMI,0.0,51,2,2.0,0.0
School District,5308100.0,South Bend School District,Toddler,<=60% of SMI,0.0,32,0,0.0,0.0
School District,5308100.0,South Bend School District,Toddler,>60% and <=75% of SMI,0.0,10,0,0.0,0.0
School District,5308100.0,South Bend School District,Toddler,>75% and <=85% of SMI,0.0,0,1,1.0,0.0
School District,5308100.0,South Bend School District,Toddler,>85% of SMI,0.0,1,5,5.0,0.0
School District,5308160.0,South Kitsap School District,Infant,<=60% of SMI,13.0,349,0,13.0,0.035911602209945
School District,5308160.0,South Kitsap School District,Infant,>60% and <=75% of SMI,0.0,80,0,0.0,0.0
School District,5308160.0,South Kitsap School District,Infant,>75% and <=85% of SMI,0.0,63,8,8.0,0.0
School District,5308160.0,South Kitsap School District,Infant,>85% of SMI,0.0,281,22,22.0,0.0
School District,5308160.0,South Kitsap School District,Preschool,<=60% of SMI,210.0,529,0,210.0,0.284167794316644
School District,5308160.0,South Kitsap School District,Preschool,>60% and <=75% of SMI,0.0,185,0,0.0,0.0
School District,5308160.0,South Kitsap School District,Preschool,>75% and <=85% of SMI,0.0,98,35,0.0,0.0
School District,5308160.0,South Kitsap School District,Preschool,>85% of SMI,0.0,516,134,0.0,0.0
School District,5308160.0,South Kitsap School District,School Age,<=60% of SMI,82.0,2921,0,82.0,0.027306027306027
School District,5308160.0,South Kitsap School District,School Age,>60% and <=75% of SMI,0.0,828,0,0.0,0.0
School District,5308160.0,South Kitsap School District,School Age,>75% and <=85% of SMI,0.0,434,79,79.0,0.0
School District,5308160.0,South Kitsap School District,School Age,>85% of SMI,0.0,2229,271,0.0,0.0
School District,5308160.0,South Kitsap School District,Toddler,<=60% of SMI,54.0,647,0,54.0,0.077032810271041
School District,5308160.0,South Kitsap School District,Toddler,>60% and <=75% of SMI,0.0,200,0,0.0,0.0
School District,5308160.0,South Kitsap School District,Toddler,>75% and <=85% of SMI,0.0,116,22,22.0,0.0
School District,5308160.0,South Kitsap School District,Toddler,>85% of SMI,0.0,481,112,0.0,0.0
School District,5308190.0,South Whidbey School District,Infant,<=60% of SMI,0.0,24,0,0.0,0.0
School District,5308190.0,South Whidbey School District,Infant,>60% and <=75% of SMI,0.0,17,0,0.0,0.0
School District,5308190.0,South Whidbey School District,Infant,>75% and <=85% of SMI,0.0,7,0,0.0,0.0
School District,5308190.0,South Whidbey School District,Infant,>85% of SMI,0.0,49,0,0.0,0.0
School District,5308190.0,South Whidbey School District,Preschool,<=60% of SMI,22.0,34,0,22.0,0.392857142857142
School District,5308190.0,South Whidbey School District,Preschool,>60% and <=75% of SMI,0.0,27,0,0.0,0.0
School District,5308190.0,South Whidbey School District,Preschool,>75% and <=85% of SMI,0.0,16,5,5.0,0.0
School District,5308190.0,South Whidbey School District,Preschool,>85% of SMI,0.0,80,21,0.0,0.0
School District,5308190.0,South Whidbey School District,School Age,<=60% of SMI,0.0,197,0,0.0,0.0
School District,5308190.0,South Whidbey School District,School Age,>60% and <=75% of SMI,0.0,96,0,0.0,0.0
School District,5308190.0,South Whidbey School District,School Age,>75% and <=85% of SMI,0.0,56,14,14.0,0.0
School District,5308190.0,South Whidbey School District,School Age,>85% of SMI,0.0,462,63,63.0,0.0
School District,5308190.0,South Whidbey School District,Toddler,<=60% of SMI,0.0,47,0,0.0,0.0
School District,5308190.0,South Whidbey School District,Toddler,>60% and <=75% of SMI,0.0,28,0,0.0,0.0
School District,5308190.0,South Whidbey School District,Toddler,>75% and <=85% of SMI,0.0,15,3,3.0,0.0
School District,5308190.0,South Whidbey School District,Toddler,>85% of SMI,0.0,63,31,31.0,0.0
School District,5308220.0,Southside School District,Infant,<=60% of SMI,0.0,15,0,0.0,0.0
School District,5308220.0,Southside School District,Infant,>60% and <=75% of SMI,0.0,1,0,0.0,0.0
School District,5308220.0,Southside School District,Infant,>75% and <=85% of SMI,0.0,1,1,1.0,0.0
School District,5308220.0,Southside School District,Infant,>85% of SMI,0.0,5,2,2.0,0.0
School District,5308220.0,Southside School District,Preschool,<=60% of SMI,0.0,4,0,0.0,0.0
School District,5308220.0,Southside School District,Preschool,>60% and <=75% of SMI,0.0,3,0,0.0,0.0
School District,5308220.0,Southside School District,Preschool,>75% and <=85% of SMI,0.0,0,1,1.0,0.0
School District,5308220.0,Southside School District,Preschool,>85% of SMI,0.0,6,5,5.0,0.0
School District,5308220.0,Southside School District,School Age,<=60% of SMI,0.0,91,0,0.0,0.0
School District,5308220.0,Southside School District,School Age,>60% and <=75% of SMI,0.0,16,0,0.0,0.0
School District,5308220.0,Southside School District,School Age,>75% and <=85% of SMI,0.0,3,2,2.0,0.0
School District,5308220.0,Southside School District,School Age,>85% of SMI,0.0,56,7,7.0,0.0
School District,5308220.0,Southside School District,Toddler,<=60% of SMI,0.0,19,0,0.0,0.0
School District,5308220.0,Southside School District,Toddler,>60% and <=75% of SMI,0.0,4,0,0.0,0.0
School District,5308220.0,Southside School District,Toddler,>75% and <=85% of SMI,0.0,1,1,1.0,0.0
School District,5308220.0,Southside School District,Toddler,>85% of SMI,0.0,5,2,2.0,0.0
School District,5308250.0,Spokane School District,Infant,<=60% of SMI,152.0,1339,0,152.0,0.101945003353454
School District,5308250.0,Spokane School District,Infant,>60% and <=75% of SMI,0.0,305,0,0.0,0.0
School District,5308250.0,Spokane School District,Infant,>75% and <=85% of SMI,0.0,57,50,50.0,0.0
School District,5308250.0,Spokane School District,Infant,>85% of SMI,0.0,485,229,229.0,0.0
School District,5308250.0,Spokane School District,Preschool,<=60% of SMI,1459.0,1754,0,1459.0,0.454092748210395
School District,5308250.0,Spokane School District,Preschool,>60% and <=75% of SMI,19.0,586,0,19.0,0.031404958677686
School District,5308250.0,Spokane School District,Preschool,>75% and <=85% of SMI,0.0,109,146,0.0,0.0
School District,5308250.0,Spokane School District,Preschool,>85% of SMI,17.0,740,708,725.0,0.01160409556314
School District,5308250.0,Spokane School District,School Age,<=60% of SMI,679.0,11066,0,679.0,0.057811834823329
School District,5308250.0,Spokane School District,School Age,>60% and <=75% of SMI,0.0,2331,0,0.0,0.0
School District,5308250.0,Spokane School District,School Age,>75% and <=85% of SMI,0.0,800,335,0.0,0.0
School District,5308250.0,Spokane School District,School Age,>85% of SMI,0.0,4486,1285,1285.0,0.0
School District,5308250.0,Spokane School District,Toddler,<=60% of SMI,552.0,2451,0,552.0,0.183816183816183
School District,5308250.0,Spokane School District,Toddler,>60% and <=75% of SMI,0.0,564,0,0.0,0.0
School District,5308250.0,Spokane School District,Toddler,>75% and <=85% of SMI,0.0,118,129,129.0,0.0
School District,5308250.0,Spokane School District,Toddler,>85% of SMI,0.0,806,576,576.0,0.0
School District,5308280.0,Sprague School District,Infant,<=60% of SMI,0.0,4,0,0.0,0.0
School District,5308280.0,Sprague School District,Infant,>60% and <=75% of SMI,0.0,1,0,0.0,0.0
School District,5308280.0,Sprague School District,Preschool,<=60% of SMI,0.0,19,0,0.0,0.0
School District,5308280.0,Sprague School District,Preschool,>60% and <=75% of SMI,0.0,4,0,0.0,0.0
School District,5308280.0,Sprague School District,Preschool,>85% of SMI,0.0,2,0,0.0,0.0
School District,5308280.0,Sprague School District,School Age,<=60% of SMI,0.0,29,0,0.0,0.0
School District,5308280.0,Sprague School District,School Age,>60% and <=75% of SMI,0.0,4,0,0.0,0.0
School District,5308280.0,Sprague School District,School Age,>75% and <=85% of SMI,0.0,6,0,0.0,0.0
School District,5308280.0,Sprague School District,School Age,>85% of SMI,0.0,14,0,0.0,0.0
School District,5308280.0,Sprague School District,Toddler,<=60% of SMI,0.0,9,0,0.0,0.0
School District,5308280.0,Sprague School District,Toddler,>60% and <=75% of SMI,0.0,5,0,0.0,0.0
School District,5308280.0,Sprague School District,Toddler,>75% and <=85% of SMI,0.0,1,0,0.0,0.0
School District,5308280.0,Sprague School District,Toddler,>85% of SMI,0.0,2,0,0.0,0.0
School District,5308310.0,St. John School District,Infant,<=60% of SMI,0.0,5,0,0.0,0.0
School District,5308310.0,St. John School District,Preschool,<=60% of SMI,0.0,2,0,0.0,0.0
School District,5308310.0,St. John School District,Preschool,>60% and <=75% of SMI,0.0,2,0,0.0,0.0
School District,5308310.0,St. John School District,Preschool,>75% and <=85% of SMI,0.0,1,0,0.0,0.0
School District,5308310.0,St. John School District,Preschool,>85% of SMI,0.0,1,2,2.0,0.0
School District,5308310.0,St. John School District,School Age,<=60% of SMI,0.0,50,0,0.0,0.0
School District,5308310.0,St. John School District,School Age,>60% and <=75% of SMI,0.0,11,0,0.0,0.0
School District,5308310.0,St. John School District,School Age,>75% and <=85% of SMI,0.0,10,0,0.0,0.0
School District,5308310.0,St. John School District,School Age,>85% of SMI,0.0,5,0,0.0,0.0
School District,5308310.0,St. John School District,Toddler,<=60% of SMI,0.0,9,0,0.0,0.0
School District,5308310.0,St. John School District,Toddler,>75% and <=85% of SMI,0.0,2,0,0.0,0.0
School District,5308310.0,St. John School District,Toddler,>85% of SMI,0.0,1,0,0.0,0.0
School District,5308340.0,Stanwood-Camano School District,Infant,<=60% of SMI,0.0,171,0,0.0,0.0
School District,5308340.0,Stanwood-Camano School District,Infant,>60% and <=75% of SMI,0.0,67,0,0.0,0.0
School District,5308340.0,Stanwood-Camano School District,Infant,>75% and <=85% of SMI,0.0,16,6,6.0,0.0
School District,5308340.0,Stanwood-Camano School District,Infant,>85% of SMI,0.0,105,24,24.0,0.0
School District,5308340.0,Stanwood-Camano School District,Preschool,<=60% of SMI,78.0,299,0,78.0,0.206896551724137
School District,5308340.0,Stanwood-Camano School District,Preschool,>60% and <=75% of SMI,0.0,126,0,0.0,0.0
School District,5308340.0,Stanwood-Camano School District,Preschool,>75% and <=85% of SMI,0.0,47,16,0.0,0.0
School District,5308340.0,Stanwood-Camano School District,Preschool,>85% of SMI,0.0,181,73,73.0,0.0
School District,5308340.0,Stanwood-Camano School District,School Age,<=60% of SMI,40.0,1207,0,40.0,0.032076984763432
School District,5308340.0,Stanwood-Camano School District,School Age,>60% and <=75% of SMI,0.0,415,0,0.0,0.0
School District,5308340.0,Stanwood-Camano School District,School Age,>75% and <=85% of SMI,0.0,189,18,0.0,0.0
School District,5308340.0,Stanwood-Camano School District,School Age,>85% of SMI,0.0,1266,99,99.0,0.0
School District,5308340.0,Stanwood-Camano School District,Toddler,<=60% of SMI,22.0,321,0,22.0,0.064139941690962
School District,5308340.0,Stanwood-Camano School District,Toddler,>60% and <=75% of SMI,0.0,119,0,0.0,0.0
School District,5308340.0,Stanwood-Camano School District,Toddler,>75% and <=85% of SMI,0.0,42,12,12.0,0.0
School District,5308340.0,Stanwood-Camano School District,Toddler,>85% of SMI,0.0,181,63,63.0,0.0
